ts_code,name,signal_trade_date,signal_state,dd250,pos60,green_days,green_peak_pct,green_area_pct,slope3_pct,slope5_pct,slope_accel_pct,hist_expand_pct,predicted_cross_days,r3_pct,daily_pct,vol_ratio,flow3_ratio,market_r3_pct,no_new_low_5,limit_pct,heat_ratio,consecutive_limit_up,strategy,entry_trade_date,entry_adj_open,ret_5d,excess_5d,mdd_5d,ret_10d,excess_10d,mdd_10d,ret_20d,excess_20d,mdd_20d
000061.SZ,农产品,20260410,pending,31.53409090909091,4.729729729729786,17,3.710788859193576,41.58778281649985,0.1165965131527132,-0.04831008689185669,0.3494423659333157,0.6020916317255935,1.7413832970859944,1.118881118881121,0.2773925104022182,0.6019330601239569,-0.0009352284631910925,2.469309459792779,False,11.20570158634373,0.024754586606185684,0,pure_shape_window,20260413,7.02338022875744,0.03481894150417819,0.01846243756700683,-0.00974930362116988,0.03481894150417819,0.01131908711814722,-0.00974930362116988,0.01671309192200532,-0.04759519957997638,-0.00974930362116988
000061.SZ,农产品,20260601,pending,37.500000000000014,8.695652173913027,12,1.7176462948405018,12.631837822389384,0.07887893925580702,0.02590920508600869,0.1878346020799502,0.3230216957263249,0.2136140583602021,2.4844720496894235,2.1671826625386923,1.262689492277987,0.0040587198295219205,-0.8790670095066955,False,11.282331097390452,0.19208642645135196,0,pure_shape_window,20260602,6.495159431608551,-0.08734939759036131,-0.06309890347294622,-0.09789156626506013,-0.07530120481927716,-0.0848463457105122,-0.11746987951807208,-0.13781947018148277,-0.14685336589683184,-0.2024830099178715
000061.SZ,农产品,20260615,just_cross,41.85606060606062,8.999999999999975,21,1.846329893476761,16.999223761503956,0.13642417868026888,0.02970717509426741,0.15160010313441957,0.3243399559591941,0.0,3.0201342281879207,0.82101806239737,0.9675774250443265,0.007353523771113843,2.5855262179263594,False,11.236327440877547,0.07306818591015084,0,pure_shape_window,20260616,5.947374901231927,-0.03947368421052644,-0.04186110458499159,-0.06250000000000011,-0.0584081055929353,-0.057901694185284125,-0.1290274976734651,-0.05000103510715781,-0.018426180092292244,-0.1290274976734651
000156.SZ,华数传媒,20260331,pending,24.821973550356052,12.544802867383481,26,4.542537837528753,54.29192970714711,0.06032164011247601,-0.043324901629729684,0.2373371000613601,0.4368718488843377,2.092021069896648,2.071823204419898,-0.13513513513514236,0.6716123190062553,0.005125739056366869,0.07140499811844059,True,12.582995951416986,-0.010739503982747815,0,pure_shape_window,20260401,7.1693487058864775,0.017310252996005415,-0.009190439924514182,-0.0505992010652464,0.0013315579227695107,-0.033445896202320524,-0.0505992010652464,-0.003994673768308865,-0.05940619224385546,-0.0505992010652464
000156.SZ,华数传媒,20260616,pending,31.536113936927762,24.390243902439117,19,1.8332951996115479,21.711507488289737,0.1262995874387316,-0.0019838201082049995,0.26175716735729604,0.48590729149237166,0.3713006720745024,6.319115323854696,3.538461538461546,1.5285555498784735,0.003628871988663207,2.6304643421555474,False,12.582995951417008,0.28120978120978174,0,pure_shape_window,20260617,6.453368475604872,-0.014792899408283988,-0.019417093152219067,-0.0295857988165682,-0.05177514792899407,-0.05679815476957106,-0.07248520710059181,-0.013313609467455745,0.019999491170080708,-0.07248520710059181
000166.SZ,申万宏源,20260602,pending,21.268188780678297,16.12903225806447,13,1.2416189993831674,10.456358824216798,0.042925752766154956,-0.015098255277498784,0.11347588175918732,0.2061781279075549,0.8393805311414452,2.2935779816513735,0.6772009029345328,0.9387682368654185,0.01433663520464547,-0.574195931241317,False,11.674581797460238,0.058006437805065994,0,pure_shape_window,20260603,4.3219193572970545,-0.03587443946188351,-0.019906518563911235,-0.05156950672645744,0.03139013452914763,0.02726996731662945,-0.05156950672645744,0.02914798206278002,0.019984112381592034,-0.05156950672645744
000400.SZ,许继电气,20260616,pending,32.116573447159254,19.43699731903486,9,4.414229432377942,28.22442343779873,0.08157420266106467,-0.2109918583576475,0.5598582640817875,0.8637186351697692,1.9090006176412644,6.709856547894488,0.742682394058523,0.751489329334534,0.0013509189274222193,2.6304643421555474,False,11.114220398744635,0.06682271607124238,0,pure_shape_window,20260617,22.44481662329813,-0.024454148471615644,-0.029078342215550723,-0.03275109170305679,-0.05278798411158625,-0.057810990952163244,-0.07506484243445588,-0.10892566708521767,-0.07561256644768122,-0.1369945085720332
000401.SZ,金隅冀东,20260527,pending,29.107142857142847,0.8000000000000191,64,2.18485548138338,66.37015119941965,0.05333825765976249,-0.01780251224092614,0.13392920589980578,0.23875090622534267,1.1810480319785321,-0.2512562814070307,0.0,0.8549455556208125,-0.016906226225679513,-0.46616746978214163,False,12.934032854950296,0.0,0,pure_shape_window,20260528,3.743073957833191,0.06864038623365576,0.07102271435493279,-0.0076142131979696215,0.02856637174989385,0.0531163258186389,-0.0076142131979696215,-0.06493966204555113,-0.07142617240508509,-0.07829766687347162
000401.SZ,金隅冀东,20260703,pending,33.45996137931901,15.20806174346406,11,1.8627093643968269,11.596695586437031,0.14309652824385638,-0.021039599546647265,0.2896274018046043,0.5228724405790852,0.4043952857746812,5.988023952095833,2.3121387283237014,0.9456699728600119,0.01662190010114582,-1.2395963928462983,False,10.115606936416178,0.22857142857142893,0,pure_shape_window,20260706,3.5599999999999996,-0.019662921348314488,-0.007920639042101052,-0.05617977528089879,0.014044943820225031,0.08316293622865512,-0.05617977528089879,0.028089887640449618,0.08036472731967748,-0.05617977528089879
000409.SZ,云鼎科技,20260310,pending,28.2147315855181,32.32758620689655,23,1.7999473891149487,16.998724248590833,0.05780076705328397,-0.0970521020827234,0.19877648371394271,0.38741889174382077,1.398599552105919,3.603603603603611,0.5244755244755288,0.8660683777464404,0.009584186184754097,0.35464920007388656,False,9.965034965034981,0.05263157894736877,0,pure_shape_window,20260311,11.52,-0.06597222222222221,-0.04821130808352492,-0.06857638888888884,-0.13194444444444442,-0.07328565106910756,-0.15798611111111116,-0.07986111111111116,-0.04878271887684682,-0.15798611111111116
